profileID,respID,qID,altID,obsID,price,type,freshness,image
66,1718,5,2,10307,4,Fuji,Average,fuji.jpg
29,1718,5,3,10307,3.5,Pink Lady,Excellent,pinkLady.jpg
92,1718,6,1,10308,3,Gala,Poor,gala.jpg
2,1718,6,2,10308,1,Gala,Excellent,gala.jpg
90,1718,6,3,10308,2.5,Red Delicious,Poor,redDelicious.jpg
89,1719,1,1,10309,2.5,Pink Lady,Poor,pinkLady.jpg
81,1719,1,2,10309,2,Fuji,Poor,fuji.jpg
10,1719,1,3,10309,1.5,Red Delicious,Excellent,redDelicious.jpg
18,1719,2,1,10310,2.5,Honeycrisp,Excellent,honeycrisp.jpg
8,1719,2,2,10310,1.5,Honeycrisp,Excellent,honeycrisp.jpg
76,1719,2,3,10310,1.5,Fuji,Poor,fuji.jpg
43,1719,3,1,10311,1.5,Honeycrisp,Average,honeycrisp.jpg
17,1719,3,2,10311,2.5,Gala,Excellent,gala.jpg
26,1719,3,3,10311,3.5,Fuji,Excellent,fuji.jpg
43,1719,4,1,10312,1.5,Honeycrisp,Average,honeycrisp.jpg
3,1719,4,2,10312,1,Honeycrisp,Excellent,honeycrisp.jpg
68,1719,4,3,10312,4,Honeycrisp,Average,honeycrisp.jpg
22,1719,5,1,10313,3,Gala,Excellent,gala.jpg
102,1719,5,2,10313,4,Gala,Poor,gala.jpg
23,1719,5,3,10313,3,Honeycrisp,Excellent,honeycrisp.jpg
33,1719,6,1,10314,4,Honeycrisp,Excellent,honeycrisp.jpg
69,1719,6,2,10314,4,Pink Lady,Average,pinkLady.jpg
56,1719,6,3,10314,3,Fuji,Average,fuji.jpg
80,1720,1,1,10315,1.5,Red Delicious,Poor,redDelicious.jpg
62,1720,1,2,10315,3.5,Gala,Average,gala.jpg
54,1720,1,3,10315,2.5,Pink Lady,Average,pinkLady.jpg
102,1720,2,1,10316,4,Gala,Poor,gala.jpg
56,1720,2,2,10316,3,Fuji,Average,fuji.jpg
50,1720,2,3,10316,2,Red Delicious,Average,redDelicious.jpg
85,1720,3,1,10317,2,Red Delicious,Poor,redDelicious.jpg
99,1720,3,2,10317,3.5,Pink Lady,Poor,pinkLady.jpg
76,1720,3,3,10317,1.5,Fuji,Poor,fuji.jpg
32,1720,4,1,10318,4,Gala,Excellent,gala.jpg
9,1720,4,2,10318,1.5,Pink Lady,Excellent,pinkLady.jpg
70,1720,4,3,10318,4,Red Delicious,Average,redDelicious.jpg
90,1720,5,1,10319,2.5,Red Delicious,Poor,redDelicious.jpg
70,1720,5,2,10319,4,Red Delicious,Average,redDelicious.jpg
79,1720,5,3,10319,1.5,Pink Lady,Poor,pinkLady.jpg
54,1720,6,1,10320,2.5,Pink Lady,Average,pinkLady.jpg
36,1720,6,2,10320,1,Fuji,Average,fuji.jpg
77,1720,6,3,10320,1.5,Gala,Poor,gala.jpg
15,1721,1,1,10321,2,Red Delicious,Excellent,redDelicious.jpg
81,1721,1,2,10321,2,Fuji,Poor,fuji.jpg
99,1721,1,3,10321,3.5,Pink Lady,Poor,pinkLady.jpg
33,1721,2,1,10322,4,Honeycrisp,Excellent,honeycrisp.jpg
98,1721,2,2,10322,3.5,Honeycrisp,Poor,honeycrisp.jpg
19,1721,2,3,10322,2.5,Pink Lady,Excellent,pinkLady.jpg
30,1721,3,1,10323,3.5,Red Delicious,Excellent,redDelicious.jpg
94,1721,3,2,10323,3,Pink Lady,Poor,pinkLady.jpg
5,1721,3,3,10323,1,Red Delicious,Excellent,redDelicious.jpg
63,1721,4,1,10324,3.5,Honeycrisp,Average,honeycrisp.jpg
64,1721,4,2,10324,3.5,Pink Lady,Average,pinkLady.jpg
9,1721,4,3,10324,1.5,Pink Lady,Excellent,pinkLady.jpg
79,1721,5,1,10325,1.5,Pink Lady,Poor,pinkLady.jpg
30,1721,5,2,10325,3.5,Red Delicious,Excellent,redDelicious.jpg
32,1721,5,3,10325,4,Gala,Excellent,gala.jpg
12,1721,6,1,10326,2,Gala,Excellent,gala.jpg
42,1721,6,2,10326,1.5,Gala,Average,gala.jpg
3,1721,6,3,10326,1,Honeycrisp,Excellent,honeycrisp.jpg
3,1722,1,1,10327,1,Honeycrisp,Excellent,honeycrisp.jpg
27,1722,1,2,10327,3.5,Gala,Excellent,gala.jpg
30,1722,1,3,10327,3.5,Red Delicious,Excellent,redDelicious.jpg
78,1722,2,1,10328,1.5,Honeycrisp,Poor,honeycrisp.jpg
104,1722,2,2,10328,4,Pink Lady,Poor,pinkLady.jpg
27,1722,2,3,10328,3.5,Gala,Excellent,gala.jpg
22,1722,3,1,10329,3,Gala,Excellent,gala.jpg
66,1722,3,2,10329,4,Fuji,Average,fuji.jpg
21,1722,3,3,10329,3,Fuji,Excellent,fuji.jpg
12,1722,4,1,10330,2,Gala,Excellent,gala.jpg
75,1722,4,2,10330,1,Red Delicious,Poor,redDelicious.jpg
78,1722,4,3,10330,1.5,Honeycrisp,Poor,honeycrisp.jpg
104,1722,5,1,10331,4,Pink Lady,Poor,pinkLady.jpg
71,1722,5,2,10331,1,Fuji,Poor,fuji.jpg
72,1722,5,3,10331,1,Gala,Poor,gala.jpg
100,1722,6,1,10332,3.5,Red Delicious,Poor,redDelicious.jpg
44,1722,6,2,10332,1.5,Pink Lady,Average,pinkLady.jpg
91,1722,6,3,10332,3,Fuji,Poor,fuji.jpg
35,1723,1,1,10333,4,Red Delicious,Excellent,redDelicious.jpg
14,1723,1,2,10333,2,Pink Lady,Excellent,pinkLady.jpg
33,1723,1,3,10333,4,Honeycrisp,Excellent,honeycrisp.jpg
12,1723,2,1,10334,2,Gala,Excellent,gala.jpg
101,1723,2,2,10334,4,Fuji,Poor,fuji.jpg
102,1723,2,3,10334,4,Gala,Poor,gala.jpg
9,1723,3,1,10335,1.5,Pink Lady,Excellent,pinkLady.jpg
16,1723,3,2,10335,2.5,Fuji,Excellent,fuji.jpg
15,1723,3,3,10335,2,Red Delicious,Excellent,redDelicious.jpg
67,1723,4,1,10336,4,Gala,Average,gala.jpg
30,1723,4,2,10336,3.5,Red Delicious,Excellent,redDelicious.jpg
29,1723,4,3,10336,3.5,Pink Lady,Excellent,pinkLady.jpg
7,1723,5,1,10337,1.5,Gala,Excellent,gala.jpg
41,1723,5,2,10337,1.5,Fuji,Average,fuji.jpg
23,1723,5,3,10337,3,Honeycrisp,Excellent,honeycrisp.jpg
80,1723,6,1,10338,1.5,Red Delicious,Poor,redDelicious.jpg
11,1723,6,2,10338,2,Fuji,Excellent,fuji.jpg
93,1723,6,3,10338,3,Honeycrisp,Poor,honeycrisp.jpg
45,1724,1,1,10339,1.5,Red Delicious,Average,redDelicious.jpg
17,1724,1,2,10339,2.5,Gala,Excellent,gala.jpg
11,1724,1,3,10339,2,Fuji,Excellent,fuji.jpg
90,1724,2,1,10340,2.5,Red Delicious,Poor,redDelicious.jpg
34,1724,2,2,10340,4,Pink Lady,Excellent,pinkLady.jpg
102,1724,2,3,10340,4,Gala,Poor,gala.jpg
102,1724,3,1,10341,4,Gala,Poor,gala.jpg
58,1724,3,2,10341,3,Honeycrisp,Average,honeycrisp.jpg
101,1724,3,3,10341,4,Fuji,Poor,fuji.jpg
90,1724,4,1,10342,2.5,Red Delicious,Poor,redDelicious.jpg
70,1724,4,2,10342,4,Red Delicious,Average,redDelicious.jpg
21,1724,4,3,10342,3,Fuji,Excellent,fuji.jpg
13,1724,5,1,10343,2,Honeycrisp,Excellent,honeycrisp.jpg
18,1724,5,2,10343,2.5,Honeycrisp,Excellent,honeycrisp.jpg
5,1724,5,3,10343,1,Red Delicious,Excellent,redDelicious.jpg
84,1724,6,1,10344,2,Pink Lady,Poor,pinkLady.jpg
5,1724,6,2,10344,1,Red Delicious,Excellent,redDelicious.jpg
3,1724,6,3,10344,1,Honeycrisp,Excellent,honeycrisp.jpg
98,1725,1,1,10345,3.5,Honeycrisp,Poor,honeycrisp.jpg
80,1725,1,2,10345,1.5,Red Delicious,Poor,redDelicious.jpg
60,1725,1,3,10345,3,Red Delicious,Average,redDelicious.jpg
72,1725,2,1,10346,1,Gala,Poor,gala.jpg
36,1725,2,2,10346,1,Fuji,Average,fuji.jpg
3,1725,2,3,10346,1,Honeycrisp,Excellent,honeycrisp.jpg
54,1725,3,1,10347,2.5,Pink Lady,Average,pinkLady.jpg
57,1725,3,2,10347,3,Gala,Average,gala.jpg
65,1725,3,3,10347,3.5,Red Delicious,Average,redDelicious.jpg
44,1725,4,1,10348,1.5,Pink Lady,Average,pinkLady.jpg
86,1725,4,2,10348,2.5,Fuji,Poor,fuji.jpg
85,1725,4,3,10348,2,Red Delicious,Poor,redDelicious.jpg
35,1725,5,1,10349,4,Red Delicious,Excellent,redDelicious.jpg
91,1725,5,2,10349,3,Fuji,Poor,fuji.jpg
83,1725,5,3,10349,2,Honeycrisp,Poor,honeycrisp.jpg
51,1725,6,1,10350,2.5,Fuji,Average,fuji.jpg
4,1725,6,2,10350,1,Pink Lady,Excellent,pinkLady.jpg
8,1725,6,3,10350,1.5,Honeycrisp,Excellent,honeycrisp.jpg
56,1726,1,1,10351,3,Fuji,Average,fuji.jpg
19,1726,1,2,10351,2.5,Pink Lady,Excellent,pinkLady.jpg
59,1726,1,3,10351,3,Pink Lady,Average,pinkLady.jpg
28,1726,2,1,10352,3.5,Honeycrisp,Excellent,honeycrisp.jpg
70,1726,2,2,10352,4,Red Delicious,Average,redDelicious.jpg
96,1726,2,3,10352,3.5,Fuji,Poor,fuji.jpg
25,1726,3,1,10353,3,Red Delicious,Excellent,redDelicious.jpg
7,1726,3,2,10353,1.5,Gala,Excellent,gala.jpg
99,1726,3,3,10353,3.5,Pink Lady,Poor,pinkLady.jpg
71,1726,4,1,10354,1,Fuji,Poor,fuji.jpg
63,1726,4,2,10354,3.5,Honeycrisp,Average,honeycrisp.jpg
105,1726,4,3,10354,4,Red Delicious,Poor,redDelicious.jpg
73,1726,5,1,10355,1,Honeycrisp,Poor,honeycrisp.jpg
23,1726,5,2,10355,3,Honeycrisp,Excellent,honeycrisp.jpg
65,1726,5,3,10355,3.5,Red Delicious,Average,redDelicious.jpg
70,1726,6,1,10356,4,Red Delicious,Average,redDelicious.jpg
62,1726,6,2,10356,3.5,Gala,Average,gala.jpg
28,1726,6,3,10356,3.5,Honeycrisp,Excellent,honeycrisp.jpg
97,1727,1,1,10357,3.5,Gala,Poor,gala.jpg
43,1727,1,2,10357,1.5,Honeycrisp,Average,honeycrisp.jpg
19,1727,1,3,10357,2.5,Pink Lady,Excellent,pinkLady.jpg
19,1727,2,1,10358,2.5,Pink Lady,Excellent,pinkLady.jpg
89,1727,2,2,10358,2.5,Pink Lady,Poor,pinkLady.jpg
81,1727,2,3,10358,2,Fuji,Poor,fuji.jpg
62,1727,3,1,10359,3.5,Gala,Average,gala.jpg
6,1727,3,2,10359,1.5,Fuji,Excellent,fuji.jpg
32,1727,3,3,10359,4,Gala,Excellent,gala.jpg
7,1727,4,1,10360,1.5,Gala,Excellent,gala.jpg
10,1727,4,2,10360,1.5,Red Delicious,Excellent,redDelicious.jpg
87,1727,4,3,10360,2.5,Gala,Poor,gala.jpg
26,1727,5,1,10361,3.5,Fuji,Excellent,fuji.jpg
58,1727,5,2,10361,3,Honeycrisp,Average,honeycrisp.jpg
21,1727,5,3,10361,3,Fuji,Excellent,fuji.jpg
75,1727,6,1,10362,1,Red Delicious,Poor,redDelicious.jpg
15,1727,6,2,10362,2,Red Delicious,Excellent,redDelicious.jpg
35,1727,6,3,10362,4,Red Delicious,Excellent,redDelicious.jpg
9,1728,1,1,10363,1.5,Pink Lady,Excellent,pinkLady.jpg
48,1728,1,2,10363,2,Honeycrisp,Average,honeycrisp.jpg
31,1728,1,3,10363,4,Fuji,Excellent,fuji.jpg
9,1728,2,1,10364,1.5,Pink Lady,Excellent,pinkLady.jpg
83,1728,2,2,10364,2,Honeycrisp,Poor,honeycrisp.jpg
56,1728,2,3,10364,3,Fuji,Average,fuji.jpg
53,1728,3,1,10365,2.5,Honeycrisp,Average,honeycrisp.jpg
13,1728,3,2,10365,2,Honeycrisp,Excellent,honeycrisp.jpg
17,1728,3,3,10365,2.5,Gala,Excellent,gala.jpg
105,1728,4,1,10366,4,Red Delicious,Poor,redDelicious.jpg
27,1728,4,2,10366,3.5,Gala,Excellent,gala.jpg
91,1728,4,3,10366,3,Fuji,Poor,fuji.jpg
28,1728,5,1,10367,3.5,Honeycrisp,Excellent,honeycrisp.jpg
104,1728,5,2,10367,4,Pink Lady,Poor,pinkLady.jpg
22,1728,5,3,10367,3,Gala,Excellent,gala.jpg
33,1728,6,1,10368,4,Honeycrisp,Excellent,honeycrisp.jpg
46,1728,6,2,10368,2,Fuji,Average,fuji.jpg
98,1728,6,3,10368,3.5,Honeycrisp,Poor,honeycrisp.jpg
76,1729,1,1,10369,1.5,Fuji,Poor,fuji.jpg
38,1729,1,2,10369,1,Honeycrisp,Average,honeycrisp.jpg
56,1729,1,3,10369,3,Fuji,Average,fuji.jpg
52,1729,2,1,10370,2.5,Gala,Average,gala.jpg
54,1729,2,2,10370,2.5,Pink Lady,Average,pinkLady.jpg
85,1729,2,3,10370,2,Red Delicious,Poor,redDelicious.jpg
29,1729,3,1,10371,3.5,Pink Lady,Excellent,pinkLady.jpg
27,1729,3,2,10371,3.5,Gala,Excellent,gala.jpg
2,1729,3,3,10371,1,Gala,Excellent,gala.jpg
29,1729,4,1,10372,3.5,Pink Lady,Excellent,pinkLady.jpg
82,1729,4,2,10372,2,Gala,Poor,gala.jpg
74,1729,4,3,10372,1,Pink Lady,Poor,pinkLady.jpg
94,1729,5,1,10373,3,Pink Lady,Poor,pinkLady.jpg
48,1729,5,2,10373,2,Honeycrisp,Average,honeycrisp.jpg
56,1729,5,3,10373,3,Fuji,Average,fuji.jpg
50,1729,6,1,10374,2,Red Delicious,Average,redDelicious.jpg
41,1729,6,2,10374,1.5,Fuji,Average,fuji.jpg
80,1729,6,3,10374,1.5,Red Delicious,Poor,redDelicious.jpg
48,1730,1,1,10375,2,Honeycrisp,Average,honeycrisp.jpg
93,1730,1,2,10375,3,Honeycrisp,Poor,honeycrisp.jpg
98,1730,1,3,10375,3.5,Honeycrisp,Poor,honeycrisp.jpg
99,1730,2,1,10376,3.5,Pink Lady,Poor,pinkLady.jpg
32,1730,2,2,10376,4,Gala,Excellent,gala.jpg
16,1730,2,3,10376,2.5,Fuji,Excellent,fuji.jpg
92,1730,3,1,10377,3,Gala,Poor,gala.jpg
24,1730,3,2,10377,3,Pink Lady,Excellent,pinkLady.jpg
9,1730,3,3,10377,1.5,Pink Lady,Excellent,pinkLady.jpg
43,1730,4,1,10378,1.5,Honeycrisp,Average,honeycrisp.jpg
81,1730,4,2,10378,2,Fuji,Poor,fuji.jpg
60,1730,4,3,10378,3,Red Delicious,Average,redDelicious.jpg
76,1730,5,1,10379,1.5,Fuji,Poor,fuji.jpg
93,1730,5,2,10379,3,Honeycrisp,Poor,honeycrisp.jpg
91,1730,5,3,10379,3,Fuji,Poor,fuji.jpg
56,1730,6,1,10380,3,Fuji,Average,fuji.jpg
31,1730,6,2,10380,4,Fuji,Excellent,fuji.jpg
82,1730,6,3,10380,2,Gala,Poor,gala.jpg
82,1731,1,1,10381,2,Gala,Poor,gala.jpg
91,1731,1,2,10381,3,Fuji,Poor,fuji.jpg
86,1731,1,3,10381,2.5,Fuji,Poor,fuji.jpg
29,1731,2,1,10382,3.5,Pink Lady,Excellent,pinkLady.jpg
12,1731,2,2,10382,2,Gala,Excellent,gala.jpg
4,1731,2,3,10382,1,Pink Lady,Excellent,pinkLady.jpg
67,1731,3,1,10383,4,Gala,Average,gala.jpg
90,1731,3,2,10383,2.5,Red Delicious,Poor,redDelicious.jpg
12,1731,3,3,10383,2,Gala,Excellent,gala.jpg
16,1731,4,1,10384,2.5,Fuji,Excellent,fuji.jpg
5,1731,4,2,10384,1,Red Delicious,Excellent,redDelicious.jpg
64,1731,4,3,10384,3.5,Pink Lady,Average,pinkLady.jpg
45,1731,5,1,10385,1.5,Red Delicious,Average,redDelicious.jpg
75,1731,5,2,10385,1,Red Delicious,Poor,redDelicious.jpg
23,1731,5,3,10385,3,Honeycrisp,Excellent,honeycrisp.jpg
92,1731,6,1,10386,3,Gala,Poor,gala.jpg
36,1731,6,2,10386,1,Fuji,Average,fuji.jpg
72,1731,6,3,10386,1,Gala,Poor,gala.jpg
98,1732,1,1,10387,3.5,Honeycrisp,Poor,honeycrisp.jpg
44,1732,1,2,10387,1.5,Pink Lady,Average,pinkLady.jpg
80,1732,1,3,10387,1.5,Red Delicious,Poor,redDelicious.jpg
90,1732,2,1,10388,2.5,Red Delicious,Poor,redDelicious.jpg
21,1732,2,2,10388,3,Fuji,Excellent,fuji.jpg
17,1732,2,3,10388,2.5,Gala,Excellent,gala.jpg
55,1732,3,1,10389,2.5,Red Delicious,Average,redDelicious.jpg
5,1732,3,2,10389,1,Red Delicious,Excellent,redDelicious.jpg
59,1732,3,3,10389,3,Pink Lady,Average,pinkLady.jpg
87,1732,4,1,10390,2.5,Gala,Poor,gala.jpg
27,1732,4,2,10390,3.5,Gala,Excellent,gala.jpg
48,1732,4,3,10390,2,Honeycrisp,Average,honeycrisp.jpg
79,1732,5,1,10391,1.5,Pink Lady,Poor,pinkLady.jpg
76,1732,5,2,10391,1.5,Fuji,Poor,fuji.jpg
9,1732,5,3,10391,1.5,Pink Lady,Excellent,pinkLady.jpg
51,1732,6,1,10392,2.5,Fuji,Average,fuji.jpg
58,1732,6,2,10392,3,Honeycrisp,Average,honeycrisp.jpg
104,1732,6,3,10392,4,Pink Lady,Poor,pinkLady.jpg
30,1733,1,1,10393,3.5,Red Delicious,Excellent,redDelicious.jpg
77,1733,1,2,10393,1.5,Gala,Poor,gala.jpg
49,1733,1,3,10393,2,Pink Lady,Average,pinkLady.jpg
49,1733,2,1,10394,2,Pink Lady,Average,pinkLady.jpg
6,1733,2,2,10394,1.5,Fuji,Excellent,fuji.jpg
44,1733,2,3,10394,1.5,Pink Lady,Average,pinkLady.jpg
64,1733,3,1,10395,3.5,Pink Lady,Average,pinkLady.jpg
19,1733,3,2,10395,2.5,Pink Lady,Excellent,pinkLady.jpg
47,1733,3,3,10395,2,Gala,Average,gala.jpg
70,1733,4,1,10396,4,Red Delicious,Average,redDelicious.jpg
96,1733,4,2,10396,3.5,Fuji,Poor,fuji.jpg
20,1733,4,3,10396,2.5,Red Delicious,Excellent,redDelicious.jpg
50,1733,5,1,10397,2,Red Delicious,Average,redDelicious.jpg
35,1733,5,2,10397,4,Red Delicious,Excellent,redDelicious.jpg
36,1733,5,3,10397,1,Fuji,Average,fuji.jpg
34,1733,6,1,10398,4,Pink Lady,Excellent,pinkLady.jpg
1,1733,6,2,10398,1,Fuji,Excellent,fuji.jpg
73,1733,6,3,10398,1,Honeycrisp,Poor,honeycrisp.jpg
48,1734,1,1,10399,2,Honeycrisp,Average,honeycrisp.jpg
63,1734,1,2,10399,3.5,Honeycrisp,Average,honeycrisp.jpg
44,1734,1,3,10399,1.5,Pink Lady,Average,pinkLady.jpg
14,1734,2,1,10400,2,Pink Lady,Excellent,pinkLady.jpg
35,1734,2,2,10400,4,Red Delicious,Excellent,redDelicious.jpg
76,1734,2,3,10400,1.5,Fuji,Poor,fuji.jpg
21,1734,3,1,10401,3,Fuji,Excellent,fuji.jpg
66,1734,3,2,10401,4,Fuji,Average,fuji.jpg
85,1734,3,3,10401,2,Red Delicious,Poor,redDelicious.jpg
5,1734,4,1,10402,1,Red Delicious,Excellent,redDelicious.jpg
61,1734,4,2,10402,3.5,Fuji,Average,fuji.jpg
41,1734,4,3,10402,1.5,Fuji,Average,fuji.jpg
92,1734,5,1,10403,3,Gala,Poor,gala.jpg
90,1734,5,2,10403,2.5,Red Delicious,Poor,redDelicious.jpg
86,1734,5,3,10403,2.5,Fuji,Poor,fuji.jpg
22,1734,6,1,10404,3,Gala,Excellent,gala.jpg
13,1734,6,2,10404,2,Honeycrisp,Excellent,honeycrisp.jpg
66,1734,6,3,10404,4,Fuji,Average,fuji.jpg
23,1735,1,1,10405,3,Honeycrisp,Excellent,honeycrisp.jpg
89,1735,1,2,10405,2.5,Pink Lady,Poor,pinkLady.jpg
76,1735,1,3,10405,1.5,Fuji,Poor,fuji.jpg
57,1735,2,1,10406,3,Gala,Average,gala.jpg
21,1735,2,2,10406,3,Fuji,Excellent,fuji.jpg
95,1735,2,3,10406,3,Red Delicious,Poor,redDelicious.jpg
31,1735,3,1,10407,4,Fuji,Excellent,fuji.jpg
97,1735,3,2,10407,3.5,Gala,Poor,gala.jpg
27,1735,3,3,10407,3.5,Gala,Excellent,gala.jpg
34,1735,4,1,10408,4,Pink Lady,Excellent,pinkLady.jpg
4,1735,4,2,10408,1,Pink Lady,Excellent,pinkLady.jpg
30,1735,4,3,10408,3.5,Red Delicious,Excellent,redDelicious.jpg
24,1735,5,1,10409,3,Pink Lady,Excellent,pinkLady.jpg
75,1735,5,2,10409,1,Red Delicious,Poor,redDelicious.jpg
9,1735,5,3,10409,1.5,Pink Lady,Excellent,pinkLady.jpg
70,1735,6,1,10410,4,Red Delicious,Average,redDelicious.jpg
56,1735,6,2,10410,3,Fuji,Average,fuji.jpg
35,1735,6,3,10410,4,Red Delicious,Excellent,redDelicious.jpg
18,1736,1,1,10411,2.5,Honeycrisp,Excellent,honeycrisp.jpg
37,1736,1,2,10411,1,Gala,Average,gala.jpg
29,1736,1,3,10411,3.5,Pink Lady,Excellent,pinkLady.jpg
76,1736,2,1,10412,1.5,Fuji,Poor,fuji.jpg
21,1736,2,2,10412,3,Fuji,Excellent,fuji.jpg
83,1736,2,3,10412,2,Honeycrisp,Poor,honeycrisp.jpg
8,1736,3,1,10413,1.5,Honeycrisp,Excellent,honeycrisp.jpg
12,1736,3,2,10413,2,Gala,Excellent,gala.jpg
90,1736,3,3,10413,2.5,Red Delicious,Poor,redDelicious.jpg
9,1736,4,1,10414,1.5,Pink Lady,Excellent,pinkLady.jpg
79,1736,4,2,10414,1.5,Pink Lady,Poor,pinkLady.jpg
61,1736,4,3,10414,3.5,Fuji,Average,fuji.jpg
41,1736,5,1,10415,1.5,Fuji,Average,fuji.jpg
12,1736,5,2,10415,2,Gala,Excellent,gala.jpg
61,1736,5,3,10415,3.5,Fuji,Average,fuji.jpg
104,1736,6,1,10416,4,Pink Lady,Poor,pinkLady.jpg
13,1736,6,2,10416,2,Honeycrisp,Excellent,honeycrisp.jpg
57,1736,6,3,10416,3,Gala,Average,gala.jpg
96,1737,1,1,10417,3.5,Fuji,Poor,fuji.jpg
12,1737,1,2,10417,2,Gala,Excellent,gala.jpg
52,1737,1,3,10417,2.5,Gala,Average,gala.jpg
3,1737,2,1,10418,1,Honeycrisp,Excellent,honeycrisp.jpg
64,1737,2,2,10418,3.5,Pink Lady,Average,pinkLady.jpg
19,1737,2,3,10418,2.5,Pink Lady,Excellent,pinkLady.jpg
88,1737,3,1,10419,2.5,Honeycrisp,Poor,honeycrisp.jpg
7,1737,3,2,10419,1.5,Gala,Excellent,gala.jpg
13,1737,3,3,10419,2,Honeycrisp,Excellent,honeycrisp.jpg
3,1737,4,1,10420,1,Honeycrisp,Excellent,honeycrisp.jpg
50,1737,4,2,10420,2,Red Delicious,Average,redDelicious.jpg
23,1737,4,3,10420,3,Honeycrisp,Excellent,honeycrisp.jpg
21,1737,5,1,10421,3,Fuji,Excellent,fuji.jpg
14,1737,5,2,10421,2,Pink Lady,Excellent,pinkLady.jpg
43,1737,5,3,10421,1.5,Honeycrisp,Average,honeycrisp.jpg
23,1737,6,1,10422,3,Honeycrisp,Excellent,honeycrisp.jpg
26,1737,6,2,10422,3.5,Fuji,Excellent,fuji.jpg
32,1737,6,3,10422,4,Gala,Excellent,gala.jpg
76,1738,1,1,10423,1.5,Fuji,Poor,fuji.jpg
56,1738,1,2,10423,3,Fuji,Average,fuji.jpg
38,1738,1,3,10423,1,Honeycrisp,Average,honeycrisp.jpg
27,1738,2,1,10424,3.5,Gala,Excellent,gala.jpg
99,1738,2,2,10424,3.5,Pink Lady,Poor,pinkLady.jpg
49,1738,2,3,10424,2,Pink Lady,Average,pinkLady.jpg
90,1738,3,1,10425,2.5,Red Delicious,Poor,redDelicious.jpg
12,1738,3,2,10425,2,Gala,Excellent,gala.jpg
102,1738,3,3,10425,4,Gala,Poor,gala.jpg
83,1738,4,1,10426,2,Honeycrisp,Poor,honeycrisp.jpg
42,1738,4,2,10426,1.5,Gala,Average,gala.jpg
54,1738,4,3,10426,2.5,Pink Lady,Average,pinkLady.jpg
34,1738,5,1,10427,4,Pink Lady,Excellent,pinkLady.jpg
15,1738,5,2,10427,2,Red Delicious,Excellent,redDelicious.jpg
73,1738,5,3,10427,1,Honeycrisp,Poor,honeycrisp.jpg
21,1738,6,1,10428,3,Fuji,Excellent,fuji.jpg
13,1738,6,2,10428,2,Honeycrisp,Excellent,honeycrisp.jpg
38,1738,6,3,10428,1,Honeycrisp,Average,honeycrisp.jpg
27,1739,1,1,10429,3.5,Gala,Excellent,gala.jpg
86,1739,1,2,10429,2.5,Fuji,Poor,fuji.jpg
31,1739,1,3,10429,4,Fuji,Excellent,fuji.jpg
3,1739,2,1,10430,1,Honeycrisp,Excellent,honeycrisp.jpg
70,1739,2,2,10430,4,Red Delicious,Average,redDelicious.jpg
12,1739,2,3,10430,2,Gala,Excellent,gala.jpg
104,1739,3,1,10431,4,Pink Lady,Poor,pinkLady.jpg
95,1739,3,2,10431,3,Red Delicious,Poor,redDelicious.jpg
92,1739,3,3,10431,3,Gala,Poor,gala.jpg
30,1739,4,1,10432,3.5,Red Delicious,Excellent,redDelicious.jpg
56,1739,4,2,10432,3,Fuji,Average,fuji.jpg
68,1739,4,3,10432,4,Honeycrisp,Average,honeycrisp.jpg
94,1739,5,1,10433,3,Pink Lady,Poor,pinkLady.jpg
3,1739,5,2,10433,1,Honeycrisp,Excellent,honeycrisp.jpg
55,1739,5,3,10433,2.5,Red Delicious,Average,redDelicious.jpg
50,1739,6,1,10434,2,Red Delicious,Average,redDelicious.jpg
6,1739,6,2,10434,1.5,Fuji,Excellent,fuji.jpg
22,1739,6,3,10434,3,Gala,Excellent,gala.jpg
75,1740,1,1,10435,1,Red Delicious,Poor,redDelicious.jpg
20,1740,1,2,10435,2.5,Red Delicious,Excellent,redDelicious.jpg
88,1740,1,3,10435,2.5,Honeycrisp,Poor,honeycrisp.jpg
5,1740,2,1,10436,1,Red Delicious,Excellent,redDelicious.jpg
85,1740,2,2,10436,2,Red Delicious,Poor,redDelicious.jpg
29,1740,2,3,10436,3.5,Pink Lady,Excellent,pinkLady.jpg
43,1740,3,1,10437,1.5,Honeycrisp,Average,honeycrisp.jpg
101,1740,3,2,10437,4,Fuji,Poor,fuji.jpg
104,1740,3,3,10437,4,Pink Lady,Poor,pinkLady.jpg
25,1740,4,1,10438,3,Red Delicious,Excellent,redDelicious.jpg
92,1740,4,2,10438,3,Gala,Poor,gala.jpg
30,1740,4,3,10438,3.5,Red Delicious,Excellent,redDelicious.jpg
67,1740,5,1,10439,4,Gala,Average,gala.jpg
73,1740,5,2,10439,1,Honeycrisp,Poor,honeycrisp.jpg
12,1740,5,3,10439,2,Gala,Excellent,gala.jpg
91,1740,6,1,10440,3,Fuji,Poor,fuji.jpg
40,1740,6,2,10440,1,Red Delicious,Average,redDelicious.jpg
92,1740,6,3,10440,3,Gala,Poor,gala.jpg
81,1741,1,1,10441,2,Fuji,Poor,fuji.jpg
86,1741,1,2,10441,2.5,Fuji,Poor,fuji.jpg
35,1741,1,3,10441,4,Red Delicious,Excellent,redDelicious.jpg
64,1741,2,1,10442,3.5,Pink Lady,Average,pinkLady.jpg
74,1741,2,2,10442,1,Pink Lady,Poor,pinkLady.jpg
